id	reg	vb	hinc	hmem	hint	fixline	hcar	sex	agecat	marits	red	empst	hhead	pinc	sim	seg_ls	q74#1	q74#2	q74#3	q74#4	q74#5	q74#6	q74#7	q74#8	q74#9	q65#13	q65#17	q65#18	q40_23	q75_1	q78_1
2465	52	5	14	4	1	1	1	2	4	2	2	2	1	19	1	6	1	1	1	0	0	1	0	0	0	1	0	0	2	30	30
2466	81	5	13	2	1	1	2	2	3	2	4	2	1	15	1	1	1	1	1	0	1	1	0	1	0	1	1	0	1	60	60
2467	72	2	19	2	1	2	1	2	4	2	3	2	1	19	1	3	1	1	1	0	1	1	0	1	0	1	1	0	2	60	60
2468	21	4	 	 	 	 	 	1	5	2	4	2	1	14	1	2	1	1	1	0	1	1	1	1	1	1	1	0	1	180	250
2469	11	6	18	2	1	2	3	2	2	3	3	1	1	26	1	6	1	1	1	1	1	1	1	1	1	1	0	1	1	300	600
2470	11	6	16	3	1	1	2	2	6	2	1	2	2	21	1	8	1	0	1	0	0	0	0	0	0	1	1	0	2	120	120
2471	81	3	14	4	1	2	1	1	5	2	3	2	1	16	1	3	1	0	0	0	0	0	0	0	0	1	1	0	4	60	0
2472	81	5	15	3	1	2	1	1	5	2	2	2	1	18	1	3	1	1	1	0	0	0	0	0	1	1	1	0	1	60	400
2473	31	4	14	5	1	1	2	2	5	2	2	2	1	22	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	120	60
2474	81	3	16	1	1	1	1	2	6	2	3	9	1	21	1	6	1	1	1	0	1	0	0	1	1	1	1	0	1	240	60
2475	72	2	14	4	1	2	1	2	4	2	3	2	2	19	1	3	1	1	0	0	1	0	0	0	0	1	0	0	1	30	60
2476	11	6	14	2	1	1	1	2	2	1	4	1	1	19	1	6	1	1	1	1	1	1	1	1	1	1	0	1	1	150	100
2477	71	3	13	2	1	2	2	2	3	3	4	2	2	16	1	2	1	1	0	1	1	0	1	1	1	1	1	1	1	840	60
2478	51	1	15	5	1	2	2	1	5	2	3	2	2	28	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	3	0
2479	31	2	13	6	1	1	2	1	1	1	3	1	2	 	1	8	1	1	1	0	1	1	0	1	0	1	0	1	1	120	200
2480	21	2	11	5	1	2	2	2	5	2	3	2	2	16	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6	10	0
2481	61	4	17	4	1	2	1	1	5	2	2	2	1	18	1	5	0	0	0	0	1	0	0	0	0	1	0	0	6	0	20
2482	21	2	13	5	1	2	1	1	5	2	3	2	1	17	1	3	1	1	1	0	0	0	0	0	0	1	1	1	5	20	30
2483	52	1	14	2	1	1	1	1	6	2	3	2	1	15	1	3	1	1	0	0	0	1	0	1	0	1	1	0	1	120	120
2484	21	3	14	2	5	1	1	1	6	2	2	2	1	16	1	3	1	1	0	0	0	0	0	0	0	0	0	0	5	20	20
2485	32	1	16	3	1	1	2	1	5	2	2	2	1	17	1	2	1	0	0	0	0	0	0	0	0	0	0	0	5	5	5
2486	81	5	15	2	1	2	3	2	2	1	4	1	1	31	1	2	1	1	1	0	0	1	1	0	0	1	1	0	1	10	10
2487	41	3	16	2	1	1	1	1	6	2	3	9	1	19	1	2	1	1	0	0	1	1	1	1	0	1	1	0	1	120	180
2488	52	5	12	4	1	1	2	1	6	2	4	2	1	14	1	8	1	1	1	0	1	0	0	0	0	1	0	0	2	60	30
2489	21	1	14	2	1	1	1	2	3	3	4	2	2	17	1	3	1	1	1	0	1	1	0	1	1	1	1	1	1	300	200
2490	62	2	13	4	1	1	1	2	4	2	3	5	1	14	1	3	1	1	1	0	1	0	1	1	1	1	0	0	5	540	120
2491	42	3	16	3	1	2	1	2	3	3	1	2	2	22	1	1	1	0	0	1	1	0	0	1	0	1	1	0	2	120	180
2492	31	5	14	4	2	1	2	2	5	2	4	2	2	16	1	3	1	1	1	0	0	0	0	0	0	0	0	0	2	200	30
2493	81	4	14	2	1	2	2	1	3	1	3	2	1	18	1	5	1	1	1	0	1	0	0	1	0	1	1	1	1	400	300
2494	71	1	15	3	1	2	1	2	5	4	4	2	1	15	1	3	1	1	1	1	1	0	0	1	1	1	1	0	2	200	30
2495	32	3	13	5	1	1	1	1	6	2	3	2	1	17	1	6	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0
2496	81	4	13	4	1	2	1	2	2	1	4	1	2	 	1	2	1	1	1	1	0	1	1	1	1	1	1	0	1	200	500
2497	62	3	14	4	1	2	1	2	6	2	4	9	2	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	6	60	30
2498	62	4	17	4	1	2	1	2	4	2	3	6	1	23	1	3	1	1	1	0	1	1	0	1	1	1	1	0	2	180	60
2499	41	4	14	5	1	1	2	1	6	4	3	4	1	15	1	6	1	1	0	0	0	1	0	1	0	1	1	1	1	180	240
2500	81	4	14	4	1	2	2	1	2	1	4	1	2	 	1	6	1	1	1	0	0	1	0	1	0	1	1	0	1	3	2
2501	41	3	13	4	1	1	2	1	1	1	3	2	1	19	1	3	1	1	1	1	1	1	1	1	0	1	1	1	1	180	180
2502	71	3	13	2	1	2	2	2	6	2	2	2	2	18	1	3	1	1	1	1	1	0	0	1	0	1	1	0	3	150	100
2503	81	5	14	4	1	1	2	2	2	1	4	1	1	 	1	2	1	1	1	0	1	0	1	1	1	1	1	1	1	60	120
2504	52	3	15	7	1	2	1	2	5	2	3	2	1	22	1	3	1	1	1	0	0	0	0	1	0	1	1	0	2	500	300
2505	61	3	15	4	1	2	1	2	6	5	1	9	2	25	1	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
2506	21	2	14	6	1	2	1	2	4	2	2	6	2	20	1	6	0	0	0	0	1	0	0	0	0	1	1	0	6	0	0
2507	21	4	12	4	2	1	2	1	6	2	4	9	2	19	1	5	0	1	1	0	0	0	0	0	0	1	1	0	1	120	240
2508	72	2	15	1	1	2	3	2	6	2	1	2	1	17	1	4	0	1	0	0	0	0	0	0	0	1	1	0	3	30	30
2509	53	4	14	3	1	2	2	2	2	2	2	2	2	21	1	6	1	1	1	0	1	0	0	0	1	1	1	1	1	180	180
2510	31	4	15	2	1	2	2	2	6	5	1	2	2	24	2	4	0	1	1	0	0	0	0	0	0	1	0	0	5	180	120
2511	31	3	12	5	1	2	2	1	2	1	3	1	1	16	1	5	1	1	0	0	1	0	0	1	0	1	1	0	1	60	120
2512	62	3	14	7	1	1	3	2	5	2	4	7	2	31	1	3	1	1	1	0	1	1	0	0	0	1	0	0	5	2	10
2513	52	1	14	5	1	1	1	1	2	1	3	2	2	18	1	7	1	1	1	1	0	0	1	0	1	1	0	0	1	180	120
2514	11	6	14	2	1	2	1	2	3	2	3	2	2	18	1	6	1	1	1	0	0	0	0	0	0	1	0	1	1	120	60
2515	81	5	16	4	1	2	1	1	2	1	4	1	1	 	1	2	1	1	0	0	1	1	1	1	0	0	0	0	1	540	100
2516	71	3	13	3	1	2	1	2	6	2	2	9	2	30	1	3	0	0	0	0	0	0	0	0	0	1	1	0	5	30	30
2517	81	4	14	4	1	1	1	1	6	2	1	2	1	15	1	7	1	0	0	0	0	0	0	0	0	1	0	0	6	0	0
2518	52	3	12	6	1	1	2	2	1	1	2	1	2	 	1	6	1	1	1	1	1	1	1	0	1	1	0	1	1	120	320
2519	81	4	14	5	1	2	3	2	6	2	1	2	2	28	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
2520	32	5	16	3	1	2	1	1	2	3	4	2	1	21	1	5	1	1	1	0	1	1	1	1	0	1	0	1	1	400	50
2521	42	4	16	2	1	1	3	2	4	2	3	6	2	31	1	6	1	1	1	0	0	0	0	0	0	1	1	0	3	100	200
2522	42	5	13	3	1	2	1	1	2	1	2	2	2	21	1	5	1	0	1	1	0	1	1	0	1	1	1	0	1	180	300
2523	61	4	14	4	1	2	2	2	4	2	2	6	2	22	1	3	1	0	1	0	1	0	0	0	0	0	0	0	1	90	120
2524	42	4	13	4	1	2	2	2	5	2	4	2	2	16	1	6	1	1	1	0	0	0	0	0	0	1	1	0	2	20	25
2525	61	4	14	4	1	2	2	2	4	2	3	6	2	22	1	3	0	0	1	0	0	0	0	1	0	1	1	1	1	240	240
2526	32	5	14	4	1	1	1	1	6	2	2	2	1	15	1	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
2527	41	3	13	2	1	1	2	1	6	2	3	8	1	14	1	3	1	1	1	0	1	0	0	0	0	1	1	0	5	15	60
2528	81	4	15	4	1	2	2	2	4	2	1	7	2	30	1	6	1	1	1	1	0	0	0	0	1	1	0	0	1	60	180
2529	11	6	14	4	1	1	1	2	2	1	3	1	2	 	1	3	1	1	1	0	0	1	1	0	0	1	0	1	1	120	200
2530	31	1	21	4	1	1	3	2	2	1	2	6	2	31	1	5	1	1	1	1	0	1	0	0	0	0	0	0	1	60	120
2531	11	6	13	3	1	1	3	2	6	2	2	9	2	22	1	6	1	1	1	0	1	0	1	0	0	1	1	0	1	120	120
2532	62	5	13	1	1	2	1	2	5	4	4	2	1	16	1	2	1	1	1	0	1	1	0	0	0	1	1	1	5	60	60
2533	52	4	17	4	1	2	1	2	1	1	3	1	2	 	1	1	1	0	0	0	0	1	1	0	0	1	1	0	2	250	120
2534	61	3	17	4	1	2	1	1	1	1	1	1	2	 	1	6	1	1	1	1	0	0	1	0	0	1	1	0	1	120	480
2535	62	1	16	6	1	1	2	1	5	2	3	7	1	22	1	6	1	1	0	0	0	0	0	0	0	1	1	0	1	40	60
2536	42	4	14	3	1	2	1	2	1	1	2	7	2	 	1	6	1	1	1	1	0	0	1	1	1	1	1	0	1	180	120
2537	62	1	14	5	5	1	1	1	1	1	3	1	2	31	1	6	1	0	0	0	0	0	1	0	0	1	1	0	1	60	240
2538	11	6	16	3	1	2	3	1	3	2	2	2	1	21	1	3	1	1	0	0	0	0	0	1	0	1	1	0	4	20	30
2539	31	5	14	3	1	2	1	2	4	2	4	6	2	22	1	6	1	1	1	1	1	1	0	1	1	1	1	0	1	60	30
2540	11	6	14	4	1	1	1	2	6	2	3	2	2	18	1	3	1	1	0	0	0	0	0	0	0	0	1	0	4	15	0
2541	42	3	14	4	1	1	1	2	4	2	4	2	2	16	1	6	1	1	1	0	1	1	0	0	1	1	1	1	2	120	240
2542	32	3	16	4	1	2	1	1	1	1	1	1	2	 	1	3	1	1	0	1	0	1	1	1	1	1	1	0	1	240	300
2543	21	3	20	2	1	1	3	1	2	1	3	1	1	 	1	6	1	1	1	1	1	0	0	1	1	1	0	1	1	60	90
2544	42	3	13	4	1	2	1	1	5	1	4	4	1	15	1	2	1	1	1	0	1	0	1	1	0	1	1	1	2	180	30
2545	52	3	13	4	1	1	1	1	5	2	4	2	1	16	1	8	1	0	1	1	0	0	0	0	0	1	1	1	1	600	180
2546	42	2	13	5	1	2	1	2	1	1	1	1	2	 	1	3	1	1	0	0	0	1	0	1	1	1	1	0	1	60	120
2547	72	4	13	4	1	1	2	1	2	1	2	2	2	 	1	2	1	1	1	1	0	0	0	1	1	1	1	0	1	75	120
2548	72	4	13	5	1	1	1	2	4	2	3	2	2	18	1	2	1	1	1	1	1	0	0	1	1	1	0	0	1	180	120
2549	72	2	15	3	1	2	1	1	4	2	1	2	1	19	1	1	1	1	0	1	0	0	0	0	0	1	0	0	2	15	60
2550	32	3	15	7	1	2	1	1	4	2	3	2	1	16	1	6	1	1	1	1	1	0	0	1	0	1	1	0	1	120	360
2551	51	3	16	3	1	1	1	1	6	2	3	9	2	19	1	1	1	0	0	0	0	0	0	0	0	0	0	0	5	5	5
2552	72	2	12	4	1	2	1	1	1	1	1	1	2	 	1	6	0	1	0	0	1	0	1	1	1	1	1	0	1	40	50
2553	31	3	14	5	1	1	1	1	3	2	2	2	2	19	2	8	1	1	0	0	0	1	0	0	0	1	0	1	2	60	120
2554	52	2	15	5	1	2	3	2	3	2	1	6	2	23	1	2	1	1	1	0	1	1	0	1	0	1	1	1	1	60	60
2555	11	6	14	4	1	1	1	2	5	2	2	2	2	19	1	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
2556	72	4	13	3	1	1	2	2	6	4	3	2	1	19	1	6	1	1	1	0	0	0	0	1	0	1	1	1	1	240	120
2557	21	1	13	4	1	1	2	1	6	2	3	2	1	16	1	8	1	1	1	1	0	0	0	1	1	1	1	1	3	120	100
2558	51	3	14	3	1	2	1	2	4	2	3	2	2	19	1	3	1	1	0	1	1	0	0	1	0	0	0	0	2	60	0
2559	62	3	13	4	1	2	1	1	1	1	1	1	2	 	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	30	30
2560	51	4	13	4	1	2	2	2	5	2	3	2	2	18	1	2	1	1	1	1	0	1	0	0	0	1	0	0	3	180	0
2561	62	4	14	2	1	2	1	1	6	2	3	9	2	20	1	2	1	0	0	0	0	0	0	0	0	1	1	0	1	180	240
2562	62	2	12	4	1	1	2	1	2	1	3	1	2	28	1	6	1	1	1	1	1	1	1	1	1	1	1	0	1	180	180
2563	81	3	15	3	1	2	1	2	5	2	1	2	2	25	1	3	1	1	0	1	0	1	1	1	1	1	1	0	1	60	20
2564	71	1	18	3	1	2	1	1	4	2	3	2	1	19	1	3	1	1	1	1	0	1	0	1	1	1	1	0	1	60	180
2565	53	2	16	4	1	2	2	2	5	2	3	2	1	17	1	2	1	0	0	0	0	0	0	0	0	1	0	1	2	40	20
2566	41	4	14	3	1	1	2	1	4	2	1	4	2	15	1	3	1	1	0	0	1	0	1	0	1	1	1	1	1	180	30
2567	81	4	15	4	1	2	1	1	5	2	4	2	1	15	1	2	1	1	1	0	1	0	0	0	0	1	0	0	1	60	100
2568	81	4	13	5	1	2	1	2	4	2	1	4	2	23	1	3	1	1	1	1	1	1	0	1	1	1	1	0	2	20	40
2569	81	4	14	4	1	2	3	1	6	2	2	4	1	15	1	3	1	1	0	0	1	0	0	0	1	1	0	0	1	30	30
2570	72	4	14	3	1	2	1	2	3	2	4	2	2	18	1	3	1	1	0	0	0	0	1	0	0	1	1	1	1	500	400
2571	71	3	14	5	1	2	1	1	4	2	1	2	1	17	1	8	1	1	0	1	0	1	0	1	1	1	1	1	1	120	90
2572	51	3	15	4	1	1	1	2	5	2	4	7	2	23	1	3	1	1	1	0	0	1	0	1	1	1	1	0	2	15	60
2573	31	5	15	3	1	2	2	2	6	2	1	9	2	25	2	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
2574	51	2	16	1	1	2	3	1	6	2	3	2	1	16	1	2	1	1	0	1	0	1	0	0	0	1	1	0	1	60	120
2575	51	4	18	2	1	2	1	2	4	1	1	2	1	21	1	3	1	1	0	1	0	1	1	1	1	1	1	0	2	120	440
2576	21	1	13	4	1	1	2	2	4	2	3	6	2	21	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	150	30
2577	81	4	16	4	1	2	3	1	2	1	3	2	2	 	1	6	1	1	1	1	0	1	1	1	1	1	1	0	1	480	600
2578	62	3	13	3	1	1	2	1	3	2	3	2	1	17	1	5	0	0	1	0	1	1	0	0	0	1	1	1	1	500	100
2579	11	6	19	5	1	1	3	2	6	2	4	2	1	19	1	6	1	1	1	0	1	0	1	1	1	1	1	0	1	60	120
2580	61	3	14	3	1	2	1	1	4	2	4	2	1	15	1	6	1	1	0	0	0	1	0	1	0	1	1	0	1	180	60
2581	53	1	17	3	1	2	2	2	3	2	3	6	2	22	1	3	1	1	1	1	0	0	1	1	0	1	1	0	1	120	120
2582	31	3	13	4	1	2	2	1	5	2	4	2	1	15	1	7	1	1	0	0	0	0	0	0	0	1	1	0	3	40	0
2583	11	6	14	2	1	1	1	1	3	2	4	2	1	15	1	2	1	1	1	0	1	1	1	0	1	1	1	0	1	600	300
2584	61	1	13	5	2	1	2	1	4	1	2	4	2	18	1	1	1	1	0	0	1	0	0	1	0	0	0	0	4	0	0
2585	61	3	14	3	1	2	2	2	4	1	2	2	1	17	1	6	1	1	1	0	1	0	1	1	1	1	0	1	1	3	2
2586	81	5	14	4	1	2	1	1	4	2	2	4	1	15	1	6	1	1	1	1	1	0	0	1	1	1	1	0	1	60	120
2587	72	2	17	4	1	2	1	1	4	1	1	1	2	31	1	6	1	1	0	0	0	0	0	0	0	1	1	0	4	20	30
2588	21	3	14	4	1	1	1	1	4	2	4	2	1	15	1	3	1	1	1	0	1	1	0	0	0	1	1	0	1	240	120
2589	11	6	14	3	1	2	1	2	1	1	3	1	2	 	1	3	1	0	1	1	0	1	1	1	1	1	0	1	1	180	230
2590	62	2	12	5	1	1	2	1	2	1	1	1	1	26	1	8	1	1	1	1	0	1	1	1	1	1	1	0	1	360	360
2591	31	1	16	2	1	1	1	1	6	2	4	8	1	20	1	3	1	1	1	0	0	0	0	0	0	1	1	0	1	120	180
2592	61	1	13	3	1	2	2	1	2	1	2	4	1	15	1	8	1	1	1	1	1	0	0	1	1	1	1	1	3	0	240
2593	62	2	14	3	2	2	1	1	3	2	2	2	1	15	1	6	1	1	1	0	0	1	0	1	0	1	1	0	2	120	180
2594	32	5	31	2	1	2	3	2	2	1	4	1	1	 	1	2	1	1	1	0	1	1	1	1	1	1	0	1	1	300	300
2595	31	3	13	6	1	1	1	1	1	1	3	1	2	31	1	6	1	1	1	1	1	1	1	1	1	0	0	0	1	1020	1020
2596	81	4	17	4	1	2	1	2	2	1	4	2	2	18	1	2	1	1	1	0	1	1	1	1	1	1	1	0	1	240	120
2597	53	1	14	3	1	2	1	1	2	1	2	2	1	19	1	3	1	1	1	1	1	0	0	1	1	0	0	1	1	660	600
2598	31	5	17	4	1	2	1	2	4	2	2	2	2	20	1	1	1	1	0	0	0	0	1	0	1	0	1	0	2	120	60
2599	71	2	16	3	1	1	1	2	3	3	3	6	2	21	1	4	1	1	1	0	0	0	1	1	0	1	1	0	1	60	90
2600	72	3	14	5	1	2	1	1	1	1	2	1	2	 	1	6	1	0	0	0	0	0	1	0	0	1	1	0	1	300	300
2601	41	4	15	4	1	1	1	2	5	2	4	2	2	17	1	3	1	1	1	0	0	1	0	0	0	1	1	1	2	25	60
2602	62	3	14	4	1	2	1	2	3	2	4	2	1	16	1	3	1	1	1	0	0	1	1	0	0	1	1	0	1	30	60
2603	31	5	14	4	2	1	2	1	5	2	3	2	1	15	1	3	1	1	1	0	1	0	0	1	1	1	0	0	4	60	60
2604	42	3	14	3	1	2	3	2	2	1	3	2	2	20	1	6	1	1	1	0	0	0	0	1	0	0	0	0	6	30	0
2605	52	1	14	4	1	1	1	1	5	2	4	2	1	16	1	3	1	1	1	0	1	0	0	1	0	1	1	1	1	300	400
2606	42	2	16	5	1	2	2	2	5	4	1	9	1	29	1	3	1	0	0	0	0	0	0	0	0	1	1	0	5	30	0
2607	21	4	20	1	1	2	1	2	3	1	3	2	1	20	1	3	1	1	1	1	1	0	0	1	0	1	1	0	1	60	60
2608	81	2	14	4	1	1	3	1	5	2	2	2	1	18	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	120	120
2609	81	1	15	3	1	2	1	1	1	1	3	1	1	 	1	6	1	1	1	1	1	0	1	1	1	1	1	0	1	540	820
2610	62	3	14	2	1	1	2	2	6	2	3	7	2	31	1	2	1	1	1	0	0	0	0	0	0	0	0	0	3	20	100
2611	21	2	13	6	1	1	1	2	6	2	1	9	2	28	1	4	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
2612	81	2	14	3	1	2	1	2	3	2	4	6	2	20	1	3	1	1	1	0	1	1	1	1	0	1	0	1	1	90	60
2613	41	4	13	5	1	1	2	1	3	1	4	2	1	15	1	6	1	1	1	1	1	1	1	1	1	1	1	0	1	100	50
2614	51	4	14	2	1	1	1	1	5	3	2	2	1	16	1	8	1	0	1	1	0	1	0	1	0	1	1	0	1	60	120
2615	42	3	14	3	1	2	2	2	4	2	3	2	2	18	1	6	1	1	1	1	1	0	0	1	0	1	1	0	1	60	120
2616	11	6	13	3	1	1	2	2	6	2	4	2	1	15	1	2	1	1	1	0	0	1	0	0	1	1	1	1	3	360	200
2617	21	2	14	4	1	1	1	1	5	2	1	2	1	15	1	3	1	1	1	0	0	0	0	0	0	1	1	0	3	240	600
2618	11	6	15	4	1	2	3	2	5	2	1	2	2	20	1	5	1	1	0	1	0	0	0	0	0	1	1	0	1	45	120
2619	71	2	17	5	1	1	1	1	2	1	2	7	2	 	1	2	1	1	1	0	1	0	1	1	0	1	1	0	1	120	150
2620	61	1	13	6	1	2	2	1	1	1	3	2	2	19	1	5	1	1	1	0	1	1	1	1	1	1	1	0	1	300	180
2621	52	2	16	3	1	2	2	2	2	2	3	6	2	 	1	6	1	0	0	0	1	0	0	1	0	1	1	0	1	120	100
2622	53	4	16	4	1	2	1	2	6	2	1	9	2	22	1	3	0	1	1	0	0	0	0	0	0	0	0	0	6	30	30
2623	32	3	13	4	1	1	1	2	4	2	4	6	1	22	1	3	1	1	1	0	1	0	1	1	0	1	1	0	1	120	60
2624	41	3	13	2	1	1	3	1	6	2	3	8	1	16	1	6	1	1	1	1	0	1	1	0	0	1	1	0	5	20	15
2625	11	6	21	1	1	2	1	1	6	4	4	9	1	21	1	6	1	1	1	0	1	1	0	1	0	1	0	0	2	80	0
2626	81	4	16	5	1	2	1	2	5	2	1	2	2	21	1	3	1	1	0	0	0	0	0	1	0	1	1	0	1	60	120
2627	81	4	15	4	1	1	3	1	3	1	3	1	2	 	1	5	1	1	1	1	0	0	1	1	1	1	1	0	1	360	500
2628	71	5	15	4	1	2	1	2	1	3	3	1	2	 	1	3	1	1	1	0	1	0	1	1	1	1	0	0	1	120	120
2629	52	3	14	3	1	2	2	1	6	2	2	9	2	24	1	2	1	0	0	1	0	0	0	1	0	1	1	1	1	6	6
2630	42	2	13	4	1	1	2	2	3	1	4	2	1	15	1	1	1	1	1	0	0	0	0	0	0	0	1	0	4	30	60
2631	21	3	14	3	1	2	1	2	2	2	2	6	2	22	1	3	1	1	1	0	0	0	0	1	0	0	0	0	1	60	60
2632	81	5	15	2	1	2	1	1	6	2	2	9	2	19	1	2	1	1	1	0	1	1	0	0	0	1	1	0	1	180	1400
2633	61	2	16	5	1	1	2	2	1	1	2	1	2	 	1	2	1	1	1	1	1	1	0	1	1	1	1	0	1	360	240
2634	41	3	14	4	1	1	1	1	6	2	3	2	1	17	1	2	1	1	1	0	0	0	0	1	0	1	1	0	1	90	240
2635	62	4	16	3	2	2	1	1	3	2	2	2	2	19	1	6	1	1	1	1	1	0	0	1	1	1	1	0	1	120	500
2636	72	1	14	4	1	2	1	2	1	1	3	1	2	 	1	2	1	1	1	0	1	0	0	1	0	0	0	0	1	60	120
2637	71	4	13	4	1	1	1	2	4	2	4	2	2	16	1	6	1	1	0	0	0	0	0	0	0	1	1	0	2	15	0
2638	11	6	11	3	1	1	1	1	2	1	2	2	2	20	1	8	1	1	0	1	0	0	1	1	1	1	0	1	2	120	180
2639	11	6	13	3	1	1	2	1	6	2	4	2	2	16	2	3	1	1	0	0	0	0	0	0	0	1	1	1	3	120	0
2640	41	4	18	4	1	2	2	1	3	2	2	2	1	18	1	5	1	1	1	1	1	1	1	1	1	1	1	0	1	180	180
2641	81	5	14	4	1	2	2	1	2	1	1	2	2	 	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	120	60
2642	62	2	13	5	1	2	2	1	3	1	3	1	2	20	1	4	1	1	1	0	1	1	1	1	1	1	0	0	1	120	300
2643	62	3	15	3	1	2	3	2	5	4	4	2	1	15	1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	15	15
2644	41	3	18	4	1	1	3	1	3	2	1	2	1	19	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	500	770
2645	71	2	13	3	5	1	2	2	6	2	1	2	1	22	1	2	1	0	0	0	0	0	0	0	0	1	1	0	2	60	120
2646	21	1	16	3	1	1	1	2	6	5	2	6	2	27	1	3	1	1	0	0	1	0	0	1	0	1	1	0	4	60	60
2647	21	2	17	4	1	1	2	1	6	2	4	7	2	 	1	8	1	1	1	0	0	0	0	0	0	1	0	1	2	20	120
2648	61	3	14	5	1	1	1	1	1	1	2	1	2	31	1	1	1	1	0	0	0	0	0	1	0	1	1	0	1	120	400
2649	62	5	14	3	1	1	3	2	1	1	2	2	2	17	1	6	1	1	1	0	1	1	1	1	1	1	1	1	1	600	240
2650	81	2	13	5	1	2	1	1	4	2	4	2	1	15	1	4	1	1	1	1	1	1	0	1	1	1	1	1	1	180	180
2651	11	6	14	2	1	2	1	1	2	1	3	2	1	17	1	3	1	1	1	1	1	1	1	1	1	1	1	0	1	180	300
2652	21	1	13	4	2	2	2	2	1	1	3	1	2	 	1	3	1	1	1	1	0	1	1	1	1	1	1	0	1	180	300
2653	21	3	14	3	1	2	1	2	2	1	1	1	2	 	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	180	300
2654	11	6	14	5	1	1	3	2	3	2	3	6	2	 	1	2	1	1	1	0	1	0	1	1	0	0	1	1	1	180	90
2655	51	1	14	5	1	1	2	2	6	2	3	9	2	23	1	1	1	0	0	0	0	0	0	0	0	1	0	0	6	30	0
2656	62	4	16	4	1	2	1	1	1	1	2	2	1	22	1	1	1	1	0	0	0	0	1	1	1	1	1	0	1	180	180
2657	42	4	31	3	1	2	2	2	1	1	3	1	2	 	1	8	1	1	1	0	0	1	0	0	0	1	0	1	1	180	120
2658	62	3	15	3	1	2	1	2	6	5	3	9	1	22	1	3	1	1	0	0	1	0	0	1	0	1	1	0	4	20	30
2659	42	3	21	1	1	2	3	2	6	5	3	9	1	21	1	3	1	1	1	1	0	0	0	0	0	1	1	0	1	4	5
2660	42	5	16	2	1	2	3	2	5	4	3	2	1	16	1	1	1	1	1	0	0	0	0	0	0	1	1	0	5	40	120
2661	11	6	11	6	1	1	2	2	5	2	1	2	2	20	1	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
2662	51	5	13	4	1	1	2	1	5	2	4	5	1	14	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	100	120
2663	81	4	13	4	1	2	1	2	3	2	4	6	1	15	1	6	1	1	1	0	0	1	0	0	0	1	1	0	1	60	30
2664	41	2	19	1	1	2	1	1	6	4	2	9	1	19	1	2	1	1	1	0	0	0	0	0	0	1	1	1	1	240	180
2665	52	4	14	3	1	2	1	2	4	2	1	8	2	18	1	6	1	1	0	1	0	0	0	0	0	1	1	0	2	30	120
2666	52	4	16	4	1	2	1	2	4	2	3	6	2	24	1	3	1	1	0	0	0	0	0	0	0	1	1	0	4	30	60
2667	31	2	11	2	1	2	2	1	5	3	4	2	1	11	1	6	1	1	1	0	0	0	0	0	0	1	0	0	5	360	60
2668	21	3	14	4	1	1	2	1	4	3	4	4	1	14	1	6	1	1	1	1	1	0	0	1	1	1	0	1	1	120	0
2669	11	6	13	3	1	1	2	1	6	2	3	4	1	13	1	6	1	1	1	0	0	0	0	1	0	1	1	1	3	65	120
2670	62	1	19	2	1	2	2	1	4	2	1	2	2	25	1	8	1	1	1	0	0	0	0	0	0	1	1	0	3	60	80
2671	41	2	12	3	1	1	1	2	1	1	2	2	1	20	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	60	120
2672	72	2	14	5	1	1	1	2	3	2	3	6	2	22	1	3	1	1	0	0	0	0	0	1	0	1	1	0	1	45	30
2673	21	2	12	4	1	1	2	1	6	4	2	9	2	19	1	6	0	0	1	0	0	0	0	0	0	1	1	0	3	5	5
2674	53	1	16	4	1	2	1	1	1	1	1	1	2	 	1	8	1	1	1	1	0	1	0	1	1	1	1	0	1	30	60
2675	32	5	22	2	1	2	3	2	1	3	3	1	1	 	1	2	1	1	1	0	1	1	0	1	1	1	1	1	1	180	360
2676	81	5	14	3	1	1	1	1	4	2	4	2	1	16	1	3	1	1	1	0	0	0	0	0	0	1	1	0	1	40	60
2677	62	4	16	3	1	2	1	2	3	2	4	6	2	22	1	3	1	1	1	1	0	0	0	1	0	1	0	1	1	110	90
